FlightId,DaysToDeparture,BookedSeats,TotalCapacity,CompetitorPrice,SeasonalityIndex,OptimalFare
FL-03809,22,101,180,206.18039534824194,0.8745940186187362,243.08183783136928
FL-03810,17,117,220,176.91872355736712,0.8913236529938083,218.67382701833776
FL-03811,59,42,150,221.78281380326348,0.84355588676519,177.83795154066317
FL-03812,71,61,300,400.41946292103626,0.8613496651808181,205.733438302012
FL-03813,57,49,180,433.12455752622697,1.1024032121664078,280.8288815680177
FL-03814,26,120,180,308.3867754102552,1.0246055315167788,309.60506930832764
FL-03815,25,130,300,327.2938355584962,1.2945925700260985,324.34780493958004
FL-03816,10,106,180,161.4292621079709,1.4091691607729013,362.254751904506
FL-03817,45,67,220,174.2606914799609,1.349341242199669,277.0249504111577
FL-03818,83,17,300,240.1487039773309,1.1714460796659565,177.97442700522006
FL-03819,11,186,220,340.36444724960165,0.8717094813628574,311.19298700389396
FL-03820,77,20,220,408.84290205724756,1.2968370987590876,240.3467364753385
FL-03821,53,51,150,361.7510714683116,1.0539801073088115,258.7875061352571
FL-03822,72,34,220,287.2447492453759,0.8599552757407871,168.9708391119014
FL-03823,68,35,150,191.41342555109836,1.389726485048838,223.37984437359333
FL-03824,28,80,180,423.2706322105163,1.0367515620277539,304.0434393428566
FL-03825,75,20,180,277.32511805967,0.9527741827581,157.11664252227354
FL-03826,65,25,150,407.61890506897635,1.4100164452331903,284.8710589841038
FL-03827,49,77,220,329.54259467001964,1.4314937079129035,313.5128665041171
FL-03828,47,101,300,408.53171874663883,1.037279586034092,272.95839315775055
FL-03829,52,120,300,467.5513465084002,1.0483609934969613,286.6844726386048
FL-03830,88,2,150,472.3603306188307,1.205739969308201,233.22742719894234
FL-03831,54,60,180,337.28737300021123,1.3134090456674608,278.8392732356722
FL-03832,60,48,180,329.0279276679736,0.8442044413348044,206.64340994459587
FL-03833,57,70,300,242.98746292599304,1.2153405600319303,247.50719074718614
FL-03834,47,55,150,477.52994103525197,1.466974043248507,375.1714417514625
FL-03835,31,196,300,310.2717085198673,0.9834657280259675,276.62423768775096
FL-03836,46,100,220,194.656933750582,1.4361790498678535,281.07747920793463
FL-03837,26,149,220,301.4467201192925,1.4651178385341654,397.15623160950844
FL-03838,5,131,150,194.4686375833014,0.9884075486797629,292.6282587955867
FL-03839,84,6,150,325.88608948997626,1.3279413061197454,184.64784717728952
FL-03840,52,64,220,346.4464301996743,0.967142505823692,245.08841801350786
FL-03841,75,18,180,268.2145165227549,1.316327813212493,210.37026452173757
FL-03842,54,43,150,175.07771498101962,1.358193979902178,244.32424763560758
FL-03843,33,89,220,480.2262374716337,0.9730439925974547,314.3802405476451
FL-03844,50,77,220,420.6735897192004,1.3011086805082646,319.0888860246405
FL-03845,38,90,180,443.60837817679237,1.368473177204863,368.81722765925235
FL-03846,27,119,180,278.4039380001803,1.0510052104748382,304.73416882754435
FL-03847,15,134,180,416.2908605068077,0.9173919431928089,348.3576148122621
FL-03848,61,56,180,319.880513309218,0.8643751971222595,206.01460890858897
FL-03849,21,142,300,220.3792209421161,1.2027671925269594,287.01808022460705
FL-03850,46,53,180,193.54818191752463,1.4846686835209992,265.13276820514267
FL-03851,69,60,300,270.7678042627199,1.3760652240155513,228.12721252043687
FL-03852,6,100,150,198.14323901629888,1.105087747254187,313.6499808730559
FL-03853,38,89,220,499.394141671424,1.175634631998471,324.843794903927
FL-03854,62,68,300,167.2161465812077,0.9956695197882732,177.22303305660083
FL-03855,86,4,150,304.4002597791768,0.9141461071520445,168.14845828742202
FL-03856,62,37,150,308.23273283663445,1.1374568107625913,217.0123746401142
FL-03857,82,20,300,255.22117500358644,1.1244510963170296,162.80267176377424
FL-03858,78,16,150,349.97304799743085,1.1653509669626323,215.09864489877833
FL-03859,74,23,150,202.49195845304064,1.4669632098947587,210.26340453103884
FL-03860,46,110,300,424.3693332055318,1.2227267101013406,321.6629966970229
FL-03861,13,89,150,266.3567013866734,1.2240402856356616,339.39982908407967
FL-03862,3,115,180,356.9699064295246,0.8896173340027538,322.95692019396944
FL-03863,6,124,180,400.4737326234358,1.4975422063237742,462.163822427768
FL-03864,8,179,220,461.1647411915564,1.340991460964268,452.41119822326175
FL-03865,44,69,150,442.52560275827005,1.4140423408658034,357.7027161531063
FL-03866,33,120,220,362.9081598362459,1.0900102882816958,320.19283094229326
FL-03867,81,12,180,285.9376131343604,1.1514896670499375,185.6237770763444
FL-03868,75,25,180,326.12163452623736,1.1654586664135935,221.10800222862036
FL-03869,77,21,180,419.0571776825809,0.9358661775027237,221.5979447195773
FL-03870,50,52,150,457.14093989581556,1.28264240942887,307.2879170003505
FL-03871,11,107,150,186.32367486183514,1.4320837065322196,370.79654898168235
FL-03872,28,98,180,284.69969187256874,0.9145940726968933,251.04961086725504
FL-03873,70,40,220,421.6408094447252,0.8604227914403152,213.05632826070192
FL-03874,41,106,220,301.07811690788634,1.3167532338782395,312.6553052114073
FL-03875,16,158,300,266.2797174231994,0.9912412821710874,291.09739145386243
FL-03876,68,39,180,293.96294388814437,1.2367037791321307,243.44583950273963
FL-03877,48,67,220,360.99566137522277,1.2870308365945264,293.37574463616545
FL-03878,56,42,180,499.93180044683055,1.0253375345072753,280.965678513649
FL-03879,64,62,220,322.54735018658613,1.3706012181980491,263.6267023936609
FL-03880,59,101,300,222.97306623399118,1.184992287479952,231.19423328606814
FL-03881,62,58,300,206.99630134768316,1.408299585566262,232.69755962392583
FL-03882,76,21,180,164.822411616745,1.3343054867912634,186.8723959794591
FL-03883,11,130,220,345.58603222141255,1.4080029424262177,414.3744295345115
FL-03884,89,1,150,340.600232021092,0.8141129674825259,137.5714945125083
FL-03885,18,223,300,221.8318743731082,0.9704543825170163,282.066235485492
FL-03886,19,139,180,393.3652922583984,0.8630055583121571,326.5734087935869
FL-03887,87,5,180,409.38746457038826,1.1094581120325444,202.82787048667618
FL-03888,55,63,220,240.68437188373895,1.4229720851307228,278.28618321436704
FL-03889,82,13,180,270.43491741040776,1.1272781835868084,174.99309304174952
FL-03890,26,154,300,496.66508532153983,1.394799131206276,417.29487424440094
FL-03891,6,161,180,280.992563747757,1.0290247666135226,332.3631562763815
FL-03892,4,163,180,416.28058511463564,1.0376990509636768,378.90273259066583
FL-03893,29,83,150,308.45389932047897,1.4268932112288142,373.96861605639043
FL-03894,59,37,150,427.67068975134157,1.0980720025581912,278.1667384560088
FL-03895,17,174,300,419.15813357392676,1.3528358414562665,406.792808028431
FL-03896,43,70,220,383.71460881948747,0.965650483517331,250.35103021749387
FL-03897,80,15,150,449.17242120345276,1.4641605807743447,268.42838477757334
FL-03898,66,45,220,478.7264732071898,1.2022047725713998,296.46026569224176
FL-03899,34,136,300,352.99416215822936,1.3315264980048813,358.2081875960475
FL-03900,8,107,150,233.114117527961,0.8626609898564199,266.0418445919621
FL-03901,13,174,220,289.52013657542625,1.1448649580813701,338.03607223365475
FL-03902,8,88,150,415.4069997296526,1.4307269484138163,444.4949925841314
FL-03903,65,78,300,377.8092197933543,1.413927040330313,285.27382080626643
FL-03904,43,150,300,212.22941849783706,0.8327697700639594,216.21071695045293
FL-03905,39,83,150,167.93383940124863,1.0125889283902627,237.127652912642
FL-03906,81,16,220,389.0365577397227,1.110324004535356,204.57060627744775
FL-03907,59,42,180,237.87765841027087,0.9205853700490518,188.9061123944071
FL-03908,84,8,180,324.8845853051687,1.3109988176929792,216.6959635346354
FL-03909,88,2,150,411.36137037940796,0.9291583969190982,190.21001339770368
FL-03910,86,6,220,346.9333732297166,1.0426477860589203,174.08219017465635
FL-03911,86,6,180,179.15590408912874,1.2642964458004728,136.0961633794688
FL-03912,44,121,300,214.9530828742444,1.137462541167136,239.49763523212715
FL-03913,9,187,220,226.7648644108217,1.3169997270444256,385.6711300224898
FL-03914,37,64,180,240.25248877569572,1.4728455308560018,320.3250120958953
FL-03915,74,33,220,347.8911871826765,0.8815826814006382,183.56516745432216
FL-03916,36,81,150,326.38802293888773,1.2966974014786428,351.26822917014573
FL-03917,28,136,220,221.10601342747313,0.9612409089424803,245.21720226204377
FL-03918,42,91,180,173.64419520949048,1.0901337091852985,264.5281491369117
FL-03919,43,69,150,210.00127156615133,0.823003908056598,218.23217222307875
FL-03920,85,11,220,494.53345941651116,0.8951351676048893,221.83008131102685
FL-03921,88,4,300,313.9914324270153,1.0238441023342297,152.97303590197453
FL-03922,42,76,180,453.57092664573935,1.0393900637015894,306.7392272010061
FL-03923,66,24,150,447.06336333409513,1.429709651523467,290.3780803909918
FL-03924,55,51,220,329.0318451120058,1.3192690364865607,258.9108586316034
FL-03925,72,41,300,397.34069796119024,1.4805280777309289,274.9768296865499
FL-03926,48,53,180,217.4632036444493,1.2193500572346685,233.8286105947592
FL-03927,22,159,300,390.9388467244179,0.9691996124639226,301.1133791828455
FL-03928,27,103,220,245.33460274215133,1.0293585209451501,262.313086212794
FL-03929,67,34,220,441.22173386395275,1.023885146304377,239.63108190717054
FL-03930,13,123,150,179.30344658811848,1.028546029364276,318.28658180540106
FL-03931,45,90,300,420.5985355098471,1.271074921178271,309.89480884822643
FL-03932,10,119,150,184.97791729901684,1.1715655496632913,337.9146902387488
FL-03933,9,107,180,458.4162329130081,1.069796924660651,371.62526601220895
FL-03934,54,57,150,256.4715813472513,0.9043628381101017,214.0433678456261
FL-03935,27,120,180,379.0376776907012,0.8154974140595022,286.116979251686
FL-03936,34,117,220,320.6257975170979,0.9531842743113849,280.99816506120317
FL-03937,1,189,220,278.2061008418186,0.875229982778077,308.1323544584948
FL-03938,32,116,300,375.90464161422375,1.3498115215965676,346.51302638694165
FL-03939,89,1,180,481.63304319293326,0.8787485704697198,208.02237290720896
FL-03940,71,44,220,164.44441158111766,1.3069597661147854,192.95633100137096
FL-03941,67,73,300,471.5984995590865,1.0699610828432577,260.43591266745716
FL-03942,84,17,300,363.1785792573547,0.8513648728206432,178.36965079250228
FL-03943,20,86,150,432.5600052691683,1.36891103460211,411.0278530818556
FL-03944,35,175,300,284.35623370199716,1.2057413991656294,317.2136401186311
FL-03945,78,21,220,315.14504119316484,0.9650330590045012,185.73035392119144
FL-03946,17,100,150,454.0977631304074,1.4262768220328677,442.90265229805766
FL-03947,18,92,180,295.1967894334381,0.8316808197093861,253.71450247216274
FL-03948,45,87,180,337.13084836217973,0.941273725738434,253.73677558720294
FL-03949,84,9,220,157.0682230795165,1.3264328494641027,157.15716526050244
FL-03950,53,62,220,205.5093020433148,1.2965645512169224,238.9390834993705
FL-03951,82,10,150,374.5902777911799,1.0024901856071347,199.79535457017795
FL-03952,68,33,150,400.941915372357,0.8434174127469483,228.295708406728
FL-03953,65,51,220,353.9103278745748,1.4006546505574606,267.985726899082
FL-03954,1,150,220,200.15851269646373,1.019588346648932,305.6594795129058
FL-03955,58,38,180,305.8919000022422,0.9369993904497858,209.94296180509443
FL-03956,26,115,180,274.28316822711645,1.161243275652684,339.7195336251916
FL-03957,20,139,180,323.48147041228094,1.4371590394977132,417.64340545957725
FL-03958,87,6,220,454.615162093933,0.8304826044903628,206.46419716374663
FL-03959,10,209,300,421.5515035305282,1.3360628616216215,430.10566459406954
FL-03960,59,72,220,179.39632548620563,1.2007312595570963,204.3323356041781
FL-03961,75,28,220,461.6082192210975,1.097814381586272,242.08395022244991
FL-03962,41,79,180,315.11850290243825,1.320856310873542,324.6277225400294
FL-03963,5,164,220,410.35175071009945,1.4760770971091426,469.38043837712087
FL-03964,65,32,150,199.01373094252324,0.9604443478138838,151.45827800247815
FL-03965,17,162,220,384.75183399746686,0.9005531555504838,316.8067729092631
FL-03966,22,134,220,232.71410616331028,1.439017221655888,354.3995963238907
FL-03967,41,87,220,303.43331399932606,1.2682671542201125,299.04112855943737
FL-03968,68,37,220,155.90200452873654,1.1065902150933762,184.84699840523885
FL-03969,69,43,300,203.0637232756666,1.2012816991849982,197.27096007344232
FL-03970,11,160,220,182.22817259326692,1.3219297336233709,373.1715242997682
FL-03971,56,39,150,233.91046052839044,1.3411223290940022,242.9272877135745
FL-03972,51,42,150,185.0063315085128,1.4439259265732751,256.7252399107577
FL-03973,21,145,220,392.16850931684667,1.098789952226936,339.7700787155901
FL-03974,76,24,180,160.16396577322678,1.0053876370135766,140.4405150548071
FL-03975,26,192,300,366.2091752187493,1.2477649867528893,355.6370675350535
FL-03976,19,139,220,199.24774078895098,1.0910095294956712,276.79108404675276
FL-03977,60,70,220,480.8065100122639,1.2162189177642846,321.97950779901055
FL-03978,71,45,220,476.582925588449,1.0939900589191651,243.9556033823814
FL-03979,47,79,180,228.9260858823369,0.9070970506747222,228.6334959498677
FL-03980,71,32,180,365.0474543780603,1.1285987261612709,244.55945720250378
FL-03981,26,92,180,159.80186181536044,1.283642475358723,297.94304576286635
FL-03982,40,165,300,476.12599006791095,1.3594986653673549,376.7423587718983
FL-03983,5,100,150,333.0455578670984,1.1453283937575829,346.6584505146233
FL-03984,21,156,300,165.12810299622265,0.9156665231472807,224.4864824724028
FL-03985,78,18,180,269.8749975528481,1.0902813967546021,188.7189018671071
FL-03986,4,89,150,176.89731165143198,1.3504057501891888,353.7001498619498
FL-03987,23,110,150,287.530553780676,1.089001489431951,312.51864491128975
FL-03988,84,10,180,384.47421975646307,1.2875715555229557,232.57685753378925
FL-03989,15,123,180,314.46146781450386,1.155049577174663,365.8707053931797
FL-03990,8,235,300,284.302761151809,0.9688561875765778,313.95170901427406
FL-03991,41,78,180,191.7049659391627,1.357305355616152,285.20698793783885
FL-03992,19,72,150,235.72866599277972,0.858949417849481,223.08230197129524
FL-03993,46,90,220,185.0501507084229,1.1674231979286054,237.17188647085555
FL-03994,28,109,180,432.6245560798313,0.9462237239703835,322.890650161475
FL-03995,68,33,180,197.3339397946529,0.846945939978963,157.9031236976101
FL-03996,15,225,300,358.38067829211275,1.1520537559582742,364.5297544760441
FL-03997,37,122,300,269.95914475609607,1.1496935091544465,271.7962106082154
FL-03998,1,122,180,229.09243462931423,1.2948306311730047,368.0444696070552
FL-03999,67,25,150,373.8139538222363,1.3213254851363334,256.88552942495863
FL-04000,24,82,150,309.9508082819292,1.3094540420850278,354.78720058788497
FL-04001,27,144,220,290.0509135495957,1.0866911130417285,289.9782147481412
FL-04002,40,93,180,357.49820171227753,1.2421828510585937,326.0617842902104
FL-04003,63,67,300,321.94366997150024,1.2038616698507723,246.713207735531
FL-04004,61,40,150,256.2194729930463,1.0950932292818436,211.82572034275591
FL-04005,36,117,220,345.67145071783807,1.2180488859301952,321.25185573056945
FL-04006,24,91,180,384.3245017927431,1.4630735136943838,392.2643656059062
FL-04007,24,73,150,159.342605505399,0.9350256205769641,221.04116007410207
FL-04008,4,170,180,313.05510511768637,1.4340404670498685,466.06106916434885
FL-04009,67,38,180,170.18914960424033,0.8374188597882389,149.7525428357786
FL-04010,34,92,150,215.24189492383886,1.0158724490311626,239.83398246763423
FL-04011,57,40,150,346.1780569272906,1.0017016740280698,243.25794785273348
FL-04012,49,60,150,453.16612034295326,1.238455575516634,325.07238424327045
FL-04013,87,4,180,458.9819877159697,0.8918574662441032,224.34460247980195
FL-04014,53,52,180,174.48040354852094,1.4176433282878276,237.73995958442998
FL-04015,23,131,220,296.68678020034736,1.3799859859255288,360.29440953541626
FL-04016,69,50,300,354.05226905159293,1.2564460737796945,241.8302583122108
FL-04017,53,49,180,201.4744665926202,1.1208896822545384,218.62219980582844
FL-04018,62,65,300,417.90127586067007,1.4530692294994547,283.3551158678444
FL-04019,41,50,150,410.4823404530336,1.3815225883043891,330.99291055497065
FL-04020,57,58,180,466.1693547973781,1.1495206036568715,304.9534529747009
FL-04021,60,58,220,152.97010422920505,1.2913113481180178,203.22373959313637
FL-04022,54,56,220,225.83948539615093,1.1968509665257792,242.461205770321
FL-04023,70,44,300,439.5153499858626,1.2115595668717851,256.22570692242596
FL-04024,57,35,150,384.70301778942735,1.03168324860623,239.65906488090383
FL-04025,10,225,300,463.03644879447177,1.1234592232374276,406.49851142474796
FL-04026,40,53,150,170.01287908559328,0.854685001552821,203.48776384175267
FL-04027,7,182,220,358.937388000755,1.0501440841652148,368.0946556705801
FL-04028,38,105,300,349.1663012127859,1.2870799607535064,325.02453602364665
FL-04029,85,8,220,162.48604572618632,1.4672512213543305,181.52505346721907
FL-04030,61,67,220,329.73272691936927,1.4741448789341143,284.9182171986554
FL-04031,84,8,150,363.33210895847344,1.189006008387424,215.7631381150679
FL-04032,3,182,300,216.9526109707375,1.2246355762667074,325.4553146370083
FL-04033,51,120,300,245.66535409363203,0.9300048298506773,220.19287027161454
FL-04034,86,7,220,374.12157120420795,1.2867156756654716,211.2963956887382
FL-04035,47,98,220,313.90533165998545,0.8494611548720704,244.14816843754244
FL-04036,68,30,150,450.3047801489144,0.9992799800596113,260.8317948993244
FL-04037,76,24,180,269.83361810321594,1.2678543430998095,211.78514260025997
FL-04038,38,103,180,243.33088043587043,1.0172170920804424,263.8465864146456
FL-04039,36,91,220,494.70307912069495,0.8348928118801181,295.53644257552315
FL-04040,41,83,180,468.8975195455292,1.3823092865456745,376.09523538531613
FL-04041,69,32,180,160.14746074964296,1.0172310049941942,160.0567069167544
FL-04042,13,94,180,419.7550153572981,0.844173657401075,313.9847380961583
FL-04043,87,3,180,188.61717083882104,0.8523517151520057,136.0551929133133
FL-04044,58,50,220,159.61981819027983,0.9762311591521275,170.90332695707988
FL-04045,50,68,180,245.79343058822212,0.9246111630550684,216.3470862699261
FL-04046,30,99,180,244.2710576713865,1.3420100824461056,330.08629277573834
FL-04047,62,38,150,436.7615668214376,1.0251788326669242,244.08401854309173
FL-04048,25,97,220,398.7335360799923,1.3632870495278828,367.8441332789323
FL-04049,27,165,300,493.563299566205,0.921692198476207,342.78214916487906
FL-04050,51,126,300,399.02951510913647,1.1450154256808587,289.74573753424
FL-04051,78,15,150,296.38944363961673,1.28162599348719,229.3816477085554
FL-04052,57,46,150,394.62468133082587,1.2563935977060985,302.04613134122116
FL-04053,47,95,220,499.81067351524075,1.2207905869511881,349.88397466945503
FL-04054,39,155,300,398.5496588968848,1.447375121351819,382.51662710518303
FL-04055,16,119,180,416.5884745931114,0.9599676033947211,324.2294415716337
FL-04056,22,106,150,478.4277553165908,1.1456034431234738,387.8681414101511
FL-04057,85,12,300,189.77794145908916,1.4187947850506861,184.07061921322136
FL-04058,54,84,220,396.6745027067044,0.85452563591661,239.23363055747063
FL-04059,21,96,180,447.7820852886071,0.8391217877771527,311.4696619404461
FL-04060,72,31,220,484.03251007731257,0.9633116012908041,231.33038549358275
FL-04061,16,76,150,223.8392513990948,1.243114853676613,304.9119653986099
FL-04062,59,94,300,326.37515270348547,0.9819157385148649,249.92687924874724
FL-04063,31,150,300,388.1941966755686,0.9331679186661593,288.4627101382404
FL-04064,42,110,300,236.61370532546812,1.1211616207508044,243.75169426499983
FL-04065,74,36,300,360.1655021375959,1.229518648138588,243.891212536244
FL-04066,32,111,180,240.15257387429978,0.9739903949117183,275.06520847640263
FL-04067,59,57,180,266.70995718607656,1.0104838307066195,226.44423701835427
FL-04068,34,112,220,304.53154377880276,1.2294915133680597,309.74090084863667
FL-04069,9,137,180,335.21653456129843,1.462016895392617,441.2210211297646
FL-04070,81,11,150,307.2780550688027,1.2723192092066617,206.18232384024864
FL-04071,11,99,150,322.6184319257752,1.348032900509192,403.32983513737287
FL-04072,10,257,300,254.5060647009024,1.0567670663288282,329.06530950100296
FL-04073,86,4,150,205.63778290792072,0.9905780515691263,139.67321594940591
FL-04074,17,136,220,166.5724920643938,1.1179874202418358,289.1660629014548
FL-04075,68,32,180,218.5925528720837,1.3649929800981715,231.00617883434995
FL-04076,48,67,180,353.68027452702404,1.1194097492533892,285.12365740392335
FL-04077,52,59,180,425.14040673109633,1.3927077861529027,313.4650509092757
FL-04078,25,87,150,209.23665910501308,1.492140386486589,357.79445261545425
FL-04079,21,90,180,187.99437522042695,0.8504186660112355,212.8995978051843
FL-04080,65,67,300,412.2516261922376,0.8317871092585927,228.92127904204153
FL-04081,63,62,300,256.8054156880514,0.9047127920393533,194.88392889579023
FL-04082,89,2,300,483.02480372957336,1.0690587730140424,222.62796793873198
FL-04083,51,40,150,400.01128971363056,0.8917295464018027,241.22793708034115
FL-04084,36,97,180,264.3646165350608,1.409465134333129,338.33255092856837
FL-04085,81,11,150,251.33996172779672,0.8162023757189447,148.6232182970226
FL-04086,88,3,180,333.29443519495817,1.0210549014350758,168.99223851229874
FL-04087,66,52,220,177.7006338973733,0.9292862406459438,152.65432415249785
FL-04088,15,159,220,191.18677942585464,1.4520775311102727,363.0440597088832
FL-04089,39,66,150,211.55025846066738,1.2686367034230195,291.4879792616466
FL-04090,70,50,300,421.15325765659605,1.438421179515962,287.37833771081034
FL-04091,1,111,150,329.85007574419285,1.4806300972172752,459.6340807806455
FL-04092,23,191,300,153.69849297105503,1.1479687705741584,296.6206660338116
FL-04093,39,81,180,385.7307846152381,0.9640233756336184,267.81974784586924
FL-04094,57,103,300,298.291562531174,0.9356101503376125,203.77150815330407
FL-04095,81,28,300,328.79832773732926,0.9560432031800884,187.80867337021257
FL-04096,34,74,180,224.94068519452745,1.296015315335402,293.28635303997044
FL-04097,41,78,220,343.12377993793626,0.8283120096861005,217.05835654889006
FL-04098,73,28,180,492.703633913021,0.8359527511229005,238.4986449164652
FL-04099,13,92,150,175.7056418520165,1.225700059668205,312.5414008751904
FL-04100,70,20,150,249.37108988255073,1.2494400027161845,197.93164665258877
FL-04101,6,133,150,235.04915750129044,1.265684047025722,385.2469111851269
FL-04102,84,6,150,236.99225876291285,1.060316353212014,132.03785835325627
FL-04103,52,61,150,282.54722514788205,1.3641614220999072,287.021458322891
FL-04104,3,188,220,436.33842466045866,1.1735372114086324,418.5071041877439
FL-04105,81,19,220,469.5005414875356,0.8738259410065936,223.77067043908752
FL-04106,63,61,300,220.77528061064066,1.3579695149471416,227.19923375725617
FL-04107,49,47,150,340.0324782818395,1.4671474503893207,322.528602605662
FL-04108,76,22,180,372.9146402579181,0.8420254191016511,168.50454450638964
FL-04109,47,47,150,332.6396160273457,1.0739459370904059,250.3985985687278
FL-04110,55,61,220,301.9267379689219,1.1412612313843233,251.1938928431066
FL-04111,64,31,150,217.19142705073324,0.9025295320548219,169.46979612401222
FL-04112,65,40,220,320.8767757197335,1.407396263448014,267.04800252290624
FL-04113,81,20,300,290.42518969896514,0.9989047514230308,155.43684357631832
FL-04114,67,70,300,428.44717687579436,1.348105977956712,295.7980357441969
FL-04115,15,166,300,417.2615257070483,1.2696961374198212,381.42371155955414
FL-04116,32,86,220,196.89953842198474,1.2186320757269165,261.24613686730413
FL-04117,68,31,150,180.98166839707366,0.9344999940875881,171.48557030965173
FL-04118,18,118,150,467.853880129626,0.9544924643856341,369.7903557112545
FL-04119,83,10,180,337.4279361375742,0.8331438833225986,180.87906316319655
FL-04120,43,74,220,450.23032804890676,0.9684987008475865,305.2514508185221
FL-04121,35,91,180,170.3528921982404,1.0418105266223598,252.16797397478217
FL-04122,78,38,300,334.28046578257056,1.3832017127036977,224.97881814573276
FL-04123,58,48,150,338.7992801016827,1.0564748667003636,248.0045170231512
FL-04124,33,118,220,451.2457113897525,1.3282352479359245,379.0468754671294
FL-04125,14,110,180,184.16349938039764,1.1076095969068414,312.5314818317771
FL-04126,34,91,180,234.15594728656825,1.3494078183957219,326.73027576883277
FL-04127,61,36,180,292.2884098604546,1.4833901203059279,265.9554517021567
FL-04128,4,124,150,453.04451639697976,0.9678890906403061,383.85784719384355
FL-04129,88,2,150,478.60916027469847,1.4036391283747132,234.42823935481988
FL-04130,59,50,150,497.45361685776976,1.2352768604140423,321.65103458373716
FL-04131,29,104,220,485.71772026048257,1.3721059831120583,388.3732497136657
FL-04132,83,7,150,152.07961454552404,1.2561101315874637,132.053020680452
FL-04133,6,168,220,166.69791950885522,1.096764655091905,319.3034908263179
FL-04134,49,72,180,201.66238670515602,0.9596524576092533,218.37874051573704
FL-04135,40,91,180,272.1017338695956,0.8490246577318156,235.27722600974315
FL-04136,83,15,300,440.47131084543554,1.174862855122502,227.3553946810843
FL-04137,65,29,150,462.4296683674182,1.4932282661688059,300.10106838373565
FL-04138,69,33,180,215.39204220310407,1.3166292635099444,199.54498098241552
FL-04139,27,76,150,366.88245306689805,1.0291418789793116,295.2399509074141
FL-04140,80,23,220,471.0766947728468,1.3790433600607148,265.13740106561335
FL-04141,6,132,180,312.3061075759623,1.3382888001234847,419.21914539788145
FL-04142,13,118,150,186.2402501834744,0.9971450553474198,299.259630336684
FL-04143,64,43,180,310.2347775296187,0.8100152428559644,175.7171227342793
FL-04144,62,50,180,281.52821580082,0.8827138469737648,191.01370829900355
FL-04145,19,86,150,352.18029862310243,1.4141143332184403,387.992389117688
FL-04146,76,26,180,303.5305395424863,1.3855941247134103,204.11799716577934
FL-04147,80,14,180,156.07107439880127,1.0066463006148538,141.73850377698983
FL-04148,43,76,180,497.8992066947849,0.9996367983990944,310.53204704987536
FL-04149,74,21,180,340.2390832056998,1.3550054909717297,235.15359347614998
FL-04150,89,1,220,315.77076441961333,1.4564162289267955,212.36342072051337
FL-04151,20,101,180,484.1160800264189,1.34539607975832,418.44850395184915
FL-04152,68,51,300,204.551128655477,1.2239050739215331,192.850301898577
FL-04153,44,90,180,216.23316089083687,0.9698699452322632,236.24451112297103
FL-04154,23,74,150,432.8051621719742,1.1680235398666825,364.8659903027309
FL-04155,2,268,300,241.29087800875305,0.9634583010152853,322.18995578323427
FL-04156,22,165,220,429.7294872020344,1.3656079940677417,436.4493420416051
FL-04157,57,66,300,245.03671901797588,1.0708727556624162,208.8593337438376
FL-04158,72,52,300,161.61567057875052,1.3835880518958183,195.84840406807066
FL-04159,7,193,300,330.9551533603506,1.0671264525879076,340.20006700759626
FL-04160,78,12,150,218.84025194440147,1.376904583639924,183.4191831902269
FL-04161,56,43,150,415.24620252636487,1.0333224706156694,259.21843612382133
FL-04162,67,37,150,374.41987163125185,1.108092893232369,259.1313097401062
FL-04163,16,109,220,473.2609337922712,1.2308418935398602,407.8849409156133
FL-04164,83,9,150,424.04592504300757,0.8492013298209431,214.17144789280596
FL-04165,51,52,150,213.2715841942544,1.4637449432708252,266.43171908154693
FL-04166,82,25,300,430.05538283267873,1.2015240502866622,219.5308604864365
FL-04167,80,10,150,374.60796568490815,1.1554740102835617,201.5792712858325
FL-04168,72,31,180,384.1330746162187,1.3875757797839383,265.0312789775454
FL-04169,12,113,150,441.29201008955204,1.4060339109277793,429.0941905276059
FL-04170,53,78,220,350.83842421612906,1.1655822831703113,269.62859266339046
FL-04171,75,35,220,313.10123002355454,1.4490836280555461,256.4665663367321
FL-04172,5,157,180,372.82436237555476,0.8453164362535365,333.70523644688427
FL-04173,27,94,220,254.2851001354257,0.8792580545758524,230.35228129568435
FL-04174,12,150,220,213.90899588048475,1.217751761010108,331.9955924676436
FL-04175,17,184,300,365.8057433249362,1.0478461032555086,336.562060157625
FL-04176,6,121,180,231.8469291799172,1.1249576163324393,336.2783196296737
FL-04177,5,221,300,177.97028827131237,1.0296554525280166,291.6761938721248
FL-04178,57,82,300,150.19396460483887,1.083307718011455,187.1736133610848
FL-04179,28,79,150,362.91179049002346,1.3758524430024095,365.1757450094656
FL-04180,78,23,180,276.7520742180829,1.2154333398980133,186.4139857042136
FL-04181,69,22,150,413.30883973570957,1.498141184498449,282.77048471485307
FL-04182,59,50,150,281.31173940958587,1.3508154384746742,267.2389099829795
FL-04183,33,150,300,320.10120688337935,0.9915663778712787,264.2360499099549
FL-04184,62,58,220,292.4797404853847,0.9850415824086873,219.38560679918393
FL-04185,50,74,180,377.7011768882711,1.035128789081905,278.76104362528247
FL-04186,19,129,220,274.64870670523885,1.3902816364534198,375.91413214100777
FL-04187,86,10,300,487.3186774798081,0.819101355455396,202.159075008183
FL-04188,69,53,300,477.65144530948555,0.9611268952098804,229.76031142191192
